"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"MS4A6A.11",4.70261449003198e-31,-0.687675897368217,0.099,0.384,1.58449892627138e-26,"13","MS4A6A"
"SPATS2L.6",5.49728371196865e-31,-0.427748817942445,0.094,0.387,1.85225477391072e-26,"13","SPATS2L"
"GABARAPL1.6",5.77311880683773e-31,-0.430685948576805,0.092,0.379,1.9451946507759e-26,"13","GABARAPL1"
"GNB2.3",6.04158401624516e-31,-0.435478811020065,0.165,0.48,2.03565131843364e-26,"13","GNB2"
"SGK1.10",6.32404071393485e-31,-0.654876439838644,0.139,0.438,2.13082227815321e-26,"13","SGK1"
"CES1.11",6.47620231413495e-31,-0.616065617340378,0.094,0.378,2.18209160772463e-26,"13","CES1"
"HN1.8",7.01899907399296e-31,-0.419420533864726,0.261,0.575,2.36498154799119e-26,"13","HN1"
"FLNA.7",8.87837385670274e-31,-0.484621321506277,0.221,0.54,2.99147928727742e-26,"13","FLNA"
"RAB1A.5",9.46853195978097e-31,-0.464228724609737,0.261,0.585,3.1903271585286e-26,"13","RAB1A"
"NDUFB2.6",1.19671136505836e-30,-0.400494332486059,0.52,0.77,4.03219927342765e-26,"13","NDUFB2"
"GM2A.8",1.36403163665982e-30,-0.469522801660925,0.087,0.371,4.5959681965616e-26,"13","GM2A"
"ALDH1A1.6",1.61060451975403e-30,-0.443689725920117,0.078,0.358,5.42677086885925e-26,"13","ALDH1A1"
"BTG1.8",2.07313925692185e-30,0.504919907513736,0.812,0.725,6.98523541227248e-26,"13","BTG1"
"IFNGR1.6",2.17525486586279e-30,-0.481340788722572,0.195,0.513,7.32930374503808e-26,"13","IFNGR1"
"IRAK3.3",2.54179812127603e-30,-0.41931790166084,0.049,0.318,8.56433458982747e-26,"13","IRAK3"
"LACTB.5",2.79013191845708e-30,-0.367750458514886,0.094,0.382,9.40107048604929e-26,"13","LACTB"
"ACER3.4",2.84849080960792e-30,-0.452129948986492,0.101,0.388,9.59770493389293e-26,"13","ACER3"
"SSPN",3.97929032618927e-30,0.360045898317056,0.155,0.043,1.34078208250621e-25,"13","SSPN"
"ARPC1B.7",4.02097790213671e-30,-0.420107836842708,0.64,0.853,1.35482829434594e-25,"13","ARPC1B"
"PLSCR1.5",4.56821235622065e-30,-0.455392536862223,0.158,0.469,1.53921347130499e-25,"13","PLSCR1"
"HBEGF.8",4.678422517331e-30,-0.567557887847975,0.073,0.349,1.57634768298951e-25,"13","HBEGF"
"HCK.7",5.45901444002651e-30,-0.358943878042417,0.101,0.396,1.83936032542253e-25,"13","HCK"
"MGST1.10",6.63861586472532e-30,-0.473363761092796,0.136,0.43,2.23681522946055e-25,"13","MGST1"
"TBXAS1.7",7.30250204412395e-30,-0.442985846284911,0.104,0.386,2.46050503874713e-25,"13","TBXAS1"
"VMA21.2",8.95878155580455e-30,-0.430912548995104,0.125,0.419,3.01857185741278e-25,"13","VMA21"
"FHL1.11",9.50593378560014e-30,-0.463969831705911,0.056,0.322,3.20292932972011e-25,"13","FHL1"
"IFITM3.11",1.0304329360785e-29,-0.66933089286252,0.153,0.445,3.47194073482291e-25,"13","IFITM3"
"FAM65B.4",1.21096161082607e-29,0.433143197691903,0.245,0.089,4.08021405151738e-25,"13","FAM65B"
"JAML.7",1.34504542635012e-29,-0.47441936471208,0.115,0.399,4.5319960595441e-25,"13","JAML"
"CD37.6",1.35822066230215e-29,0.752260525228809,0.739,0.682,4.57638869956088e-25,"13","CD37"
"YBX3.2",1.75109078229007e-29,-0.410087364652859,0.118,0.412,5.90012528184815e-25,"13","YBX3"
"MIR3945HG.11",2.12477844961538e-29,-0.602142182437466,0.061,0.322,7.15922850813405e-25,"13","MIR3945HG"
"C3AR1.6",2.22545955024176e-29,-0.449952972181374,0.038,0.295,7.49846340858459e-25,"13","C3AR1"
"HIST1H2BN",3.49899145255717e-29,0.31931286018115,0.136,0.035,1.17895018002461e-24,"13","HIST1H2BN"
"FNDC3B.6",4.07975792890004e-29,-0.416433212959288,0.096,0.382,1.37463363656358e-24,"13","FNDC3B"
"SCARB2.9",4.39461793102327e-29,-0.416941912573774,0.094,0.375,1.48072256567898e-24,"13","SCARB2"
"SQRDL.7",4.70027897536587e-29,-0.422242689849863,0.144,0.443,1.58371199795978e-24,"13","SQRDL"
"EIF1.5",6.05315051263585e-29,-0.31997196243344,0.951,0.964,2.03954853372752e-24,"13","EIF1"
"AHNAK.7",6.85792781334671e-29,-0.478074397332159,0.28,0.598,2.31071019742904e-24,"13","AHNAK"
"FKBP5.4",1.38193799266461e-28,-0.44126556373811,0.242,0.558,4.65630187248413e-24,"13","FKBP5"
"TGFBI.9",1.40175636333674e-28,-0.558465084278534,0.122,0.407,4.72307789062682e-24,"13","TGFBI"
"DUSP23.6",1.50349106580112e-28,-0.351393130806412,0.094,0.372,5.06586279711031e-24,"13","DUSP23"
"SEPT11.7",1.85107011212406e-28,-0.354880475520146,0.127,0.412,6.2369956357908e-24,"13","SEPT11"
"TNFAIP2.5",1.87984613775526e-28,-0.397756239785856,0.099,0.379,6.33395357655257e-24,"13","TNFAIP2"
"M6PR.4",1.99403065295204e-28,-0.433684827234322,0.212,0.517,6.71868688205661e-24,"13","M6PR"
"HCST.8",2.03557145688785e-28,-0.561371326283198,0.256,0.55,6.85865446683793e-24,"13","HCST"
"MGAT1.7",2.12802127679672e-28,-0.4356835366711,0.221,0.521,7.17015489003887e-24,"13","MGAT1"
"MPP1.5",2.91515349258971e-28,-0.383619745260662,0.056,0.319,9.82231817793176e-24,"13","MPP1"
"DYNLT1.3",2.9296402098701e-28,-0.358322079375994,0.139,0.432,9.8711297231363e-24,"13","DYNLT1"
"ITGAX.7",3.08525883322696e-28,-0.438845345871392,0.075,0.339,1.03954711126749e-23,"13","ITGAX"
"GNAI2.6",3.78744176686323e-28,-0.417145830292971,0.36,0.671,1.2761406289269e-23,"13","GNAI2"
"RP5-839B4.8.13",4.79156475967817e-28,-0.41258854333944,0.08,0.344,1.61446983012596e-23,"13","RP5-839B4.8"
"RPLP0.6",6.41898763265299e-28,0.3708390667793,0.951,0.922,2.1628136929461e-23,"13","RPLP0"
"ANKRD44.5",6.62120231281305e-28,0.497172108077716,0.308,0.142,2.23094790727923e-23,"13","ANKRD44"
"GLTSCR2.7",7.6254209859698e-28,0.549373174918935,0.718,0.637,2.56930934701266e-23,"13","GLTSCR2"
"RDX.6",8.05748042285903e-28,-0.467289669710979,0.162,0.451,2.71488745367812e-23,"13","RDX"
"SPG21.3",8.30376868520437e-28,-0.400367954741916,0.191,0.502,2.79787182079276e-23,"13","SPG21"
"SMCHD1.7",9.11062969958036e-28,0.580201103967045,0.372,0.195,3.06973557097661e-23,"13","SMCHD1"
"CD38",9.65568325746947e-28,0.309845630965627,0.12,0.029,3.25338591677176e-23,"13","CD38"
"CYSTM1.7",1.04545778823078e-27,-0.401311171394452,0.104,0.375,3.52256547166478e-23,"13","CYSTM1"
"GPX3.8",1.06112207764011e-27,-0.385296387698242,0.075,0.341,3.5753447284006e-23,"13","GPX3"
"RPS4Y1.3",1.44693504228844e-27,0.621915404748192,0.567,0.372,4.87530293148665e-23,"13","RPS4Y1"
"HAVCR2.6",1.45430776766349e-27,-0.395815835128655,0.054,0.308,4.90014459236535e-23,"13","HAVCR2"
"MCOLN1.5",1.47521310644204e-27,-0.375492703115344,0.082,0.349,4.9705830408458e-23,"13","MCOLN1"
"AVPI1.5",1.52301532518267e-27,-0.384480673031642,0.056,0.309,5.1316478366705e-23,"13","AVPI1"
"SLC15A3.5",1.72133114768981e-27,-0.358652981928253,0.075,0.337,5.79985316902605e-23,"13","SLC15A3"
"TNFSF13B.9",1.76231260368366e-27,-0.497380867630156,0.052,0.302,5.93793608685172e-23,"13","TNFSF13B"
"C4orf48.3",1.93596626359412e-27,-0.402584091389835,0.221,0.525,6.52304472855402e-23,"13","C4orf48"
"RP11-386I14.4.7",2.57197190265512e-27,0.841917674471193,0.245,0.097,8.66600212880615e-23,"13","RP11-386I14.4"
"CYB561A3",2.78128656360064e-27,0.455516842538935,0.216,0.081,9.37126694739598e-23,"13","CYB561A3"
"CD14.11",2.80732181868535e-27,-0.732427729523762,0.073,0.328,9.45899013587841e-23,"13","CD14"
"ZBTB20",3.18270612633125e-27,0.362686576485992,0.172,0.055,1.07238100220605e-22,"13","ZBTB20"
"TMBIM6.5",3.25147567177405e-27,-0.416982071528358,0.619,0.834,1.09555221284755e-22,"13","TMBIM6"
"DEFB1.13",4.09252545302397e-27,-0.626637741497728,0.028,0.262,1.3789355261419e-22,"13","DEFB1"
"TGM2.7",4.11494426825018e-27,-0.453623021361875,0.042,0.287,1.38648932174421e-22,"13","TGM2"
"PPIC.9",5.15515671389532e-27,-0.404846934452459,0.064,0.313,1.73697850317989e-22,"13","PPIC"
"GABPB1-AS1.2",5.55821305112753e-27,0.508960109366815,0.278,0.122,1.87278430544691e-22,"13","GABPB1-AS1"
"CRTAP.5",6.49716368911132e-27,-0.397202603847756,0.134,0.42,2.18915433340917e-22,"13","CRTAP"
"BCL2A1.9",6.59570839732325e-27,-0.531861859318976,0.275,0.567,2.2223579873941e-22,"13","BCL2A1"
"TRAC.2",6.61169933963871e-27,0.129530430526095,0.132,0.033,2.22774597549787e-22,"13","TRAC"
"ANPEP.6",7.65757079936589e-27,-0.436081621771627,0.054,0.299,2.58014190513834e-22,"13","ANPEP"
"QKI.4",7.82332425943392e-27,-0.366632107981037,0.148,0.434,2.63599087597367e-22,"13","QKI"
"APIP.9",8.31502517553465e-27,-0.415478926237755,0.099,0.354,2.80166458264464e-22,"13","APIP"
"TMEM50A.2",9.38239159428801e-27,-0.401683637240907,0.322,0.62,3.1613030237794e-22,"13","TMEM50A"
"SNTB1.4",9.42272016305245e-27,-0.349145965349777,0.068,0.322,3.17489133173889e-22,"13","SNTB1"
"MPHOSPH6.3",9.5123943877703e-27,-0.450640488360955,0.139,0.414,3.20510616501532e-22,"13","MPHOSPH6"
"IL18.5",1.16536699562681e-26,-0.32585706667175,0.071,0.33,3.92658755506496e-22,"13","IL18"
"IQGAP1.5",1.38901488616545e-26,-0.441006128946615,0.36,0.66,4.68014675744587e-22,"13","IQGAP1"
"MLPH.11",1.55659638071485e-26,-0.4038577325108,0.059,0.305,5.24479584518063e-22,"13","MLPH"
"SQSTM1.7",1.72146987416967e-26,-0.443313556638998,0.313,0.611,5.80032059402728e-22,"13","SQSTM1"
"UQCR11.5",1.92487404041402e-26,-0.343525496154935,0.727,0.858,6.48567059177101e-22,"13","UQCR11"
"VAPA.5",2.02276450351509e-26,-0.393154796201344,0.428,0.712,6.81550271814375e-22,"13","VAPA"
"DNASE2.5",2.71584301923464e-26,-0.35226871705924,0.129,0.404,9.15076146900919e-22,"13","DNASE2"
"COX17.9",3.05089068064459e-26,-0.39835395959712,0.398,0.7,1.02796710593639e-21,"13","COX17"
"PNPLA6.8",3.05737324027507e-26,-0.399515694119265,0.099,0.358,1.03015133957828e-21,"13","PNPLA6"
"SLC31A1.5",3.85150527673563e-26,-0.398261595727671,0.052,0.29,1.2977261879433e-21,"13","SLC31A1"
"LILRB3.4",4.1089328863152e-26,-0.407339984631591,0.066,0.31,1.38446384671504e-21,"13","LILRB3"
"YWHAG.4",4.21437923684755e-26,-0.405093089823919,0.181,0.472,1.41999294006341e-21,"13","YWHAG"
"GK.5",4.22295949767046e-26,-0.412778962981443,0.078,0.33,1.42288397314508e-21,"13","GK"
"VKORC1.5",4.6055385415634e-26,-0.333691142416608,0.134,0.409,1.55179015619437e-21,"13","VKORC1"
"KCNAB2.2",6.72994527623297e-26,-0.358044091234339,0.111,0.375,2.26758776137394e-21,"13","KCNAB2"
"SORT1.6",6.76486777185573e-26,-0.304867768057618,0.047,0.286,2.27935454704907e-21,"13","SORT1"
"CD44.8",6.87949661522903e-26,-0.440976408420694,0.501,0.788,2.31797758953527e-21,"13","CD44"
"TNFSF12.3",6.94021382028672e-26,-0.34507457924194,0.068,0.317,2.33843564460741e-21,"13","TNFSF12"
"HERPUD1.8",7.15864652467077e-26,0.815977319569576,0.569,0.425,2.41203436002257e-21,"13","HERPUD1"
"CD300LF.5",7.35556467332602e-26,-0.31808503767298,0.061,0.309,2.47838396103047e-21,"13","CD300LF"
"SP140",7.55824161334719e-26,0.491504471130777,0.242,0.101,2.5466739292012e-21,"13","SP140"
"SELPLG.4",7.88941375368377e-26,-0.372598475013629,0.082,0.34,2.65825907016621e-21,"13","SELPLG"
"AGRP.11",8.32018659215395e-26,-0.509681843243166,0.056,0.291,2.80340367036035e-21,"13","AGRP"
"VMO1.9",9.20687064164974e-26,-0.399476323044253,0.038,0.268,3.10216299399746e-21,"13","VMO1"
"ATP5H",9.86598727739101e-26,-0.404105573719609,0.358,0.648,3.32424575324413e-21,"13","ATP5H"
"EIF4EBP1.3",1.01146062948353e-25,-0.359106438402979,0.153,0.44,3.40801544498182e-21,"13","EIF4EBP1"
"GPCPD1.3",1.05614556327313e-25,-0.360202965086449,0.158,0.439,3.55857686089247e-21,"13","GPCPD1"
"CECR1.7",1.07212890664907e-25,-0.38540016802697,0.165,0.445,3.61243113806337e-21,"13","CECR1"
"ACOT7.8",1.10121201882302e-25,-0.43670494231799,0.064,0.306,3.71042377622229e-21,"13","ACOT7"
"BCL2.1",1.17333261950846e-25,0.366967328251102,0.155,0.048,3.9534269281718e-21,"13","BCL2"
"COX8A.4",1.26821439351445e-25,-0.356786679745538,0.544,0.788,4.27312157750757e-21,"13","COX8A"
"CRIP1.7",1.33407006331035e-25,-0.317913757908264,0.339,0.624,4.4950156713179e-21,"13","CRIP1"
"BCAP31.9",1.52085367753911e-25,-0.412874037902389,0.296,0.587,5.12436438110027e-21,"13","BCAP31"
"CAT.5",1.5449833160323e-25,-0.368586267015075,0.139,0.413,5.20566678503922e-21,"13","CAT"
"TXNDC17.7",2.16381703773036e-25,-0.371838409551462,0.184,0.467,7.29076512692869e-21,"13","TXNDC17"
"SEL1L3",2.25226480098838e-25,0.492579854290524,0.245,0.103,7.58878102045023e-21,"13","SEL1L3"
"LAMTOR2.4",2.8422810140488e-25,-0.383683476433161,0.268,0.554,9.57678164873603e-21,"13","LAMTOR2"
"RASGEF1B.6",3.1631985053204e-25,-0.410818378534437,0.158,0.441,1.06580810438266e-20,"13","RASGEF1B"
"AXL.9",3.60384971774141e-25,-0.429163464115934,0.056,0.29,1.21428112389579e-20,"13","AXL"
"VCAN.10",3.8689307171491e-25,-0.872548995840853,0.059,0.293,1.30359751583622e-20,"13","VCAN"
"FAM89A.11",6.81352948856723e-25,-0.364216453092305,0.073,0.314,2.29575062587784e-20,"13","FAM89A"
"THBD.7",7.08173296211334e-25,-0.491173407841594,0.047,0.278,2.38611910425447e-20,"13","THBD"
"TMEM14C.7",8.14132065352884e-25,-0.38367999558747,0.235,0.539,2.74313658100001e-20,"13","TMEM14C"
"HEXA.5",9.96133700065531e-25,-0.348966822916077,0.129,0.395,3.3563728890008e-20,"13","HEXA"
"PCBP1.3",1.01766119493079e-24,-0.384597011711926,0.447,0.739,3.42890763019979e-20,"13","PCBP1"
"HIST1H2BC",1.0429839795497e-24,0.302529106149941,0.106,0.026,3.51423022069476e-20,"13","HIST1H2BC"
"SMS.6",1.11430582758728e-24,-0.372290903538119,0.205,0.493,3.75454205547258e-20,"13","SMS"
"IDH1.5",1.22157893611694e-24,-0.356044769264587,0.08,0.332,4.11598806735242e-20,"13","IDH1"
"BHLHE41.10",1.25066139834558e-24,-0.454897702226801,0.198,0.472,4.21397851558559e-20,"13","BHLHE41"
"GPR137B.4",1.34366429761153e-24,-0.29960629083424,0.056,0.291,4.52734248437228e-20,"13","GPR137B"
"STX11.3",1.44047513417872e-24,-0.347026878988899,0.066,0.304,4.85353691710178e-20,"13","STX11"
"S100A8.10",1.56650457255823e-24,-1.43299205366512,0.118,0.363,5.27818050677771e-20,"13","S100A8"
"RPL27.8",1.57288460039005e-24,0.250053893784258,0.967,0.957,5.29967737255424e-20,"13","RPL27"
"CXCL2.8",1.98245354102791e-24,-0.586717522498722,0.064,0.293,6.67967896113943e-20,"13","CXCL2"
"BNIP3L.3",2.23188891272056e-24,-0.331410903974259,0.155,0.431,7.52012650252065e-20,"13","BNIP3L"
"SCCPDH.6",2.45566478927463e-24,-0.338717268852083,0.082,0.327,8.27411694098192e-20,"13","SCCPDH"
"RND3.9",2.81315093389216e-24,-0.595275673329522,0.049,0.277,9.47863075665624e-20,"13","RND3"
"SERPINB6.2",3.10892475767749e-24,-0.297510749989036,0.106,0.366,1.04752110785185e-19,"13","SERPINB6"
"DST.5",3.46386024199237e-24,-0.336064408911333,0.073,0.314,1.16711306993691e-19,"13","DST"
"RPL28.5",3.9704276407366e-24,0.228502953226754,0.995,0.991,1.33779588926979e-19,"13","RPL28"
"FMNL2.5",4.76211369275731e-24,-0.336710491809989,0.047,0.273,1.60454658763765e-19,"13","FMNL2"
"UBASH3B.5",5.06577011413325e-24,-0.340475956283144,0.047,0.273,1.70686058225606e-19,"13","UBASH3B"
"SCPEP1.5",5.66759066771757e-24,-0.377936861489369,0.184,0.462,1.90963799958076e-19,"13","SCPEP1"
"PNISR.4",5.70801778038239e-24,0.58007145775167,0.532,0.393,1.92325951092204e-19,"13","PNISR"
"EEF1A1.6",5.71247578071355e-24,0.27384655213338,1,0.995,1.92476158955362e-19,"13","EEF1A1"
"CTSA.7",5.82063175029002e-24,-0.426570462998801,0.209,0.484,1.96120366194272e-19,"13","CTSA"
"PTPMT1.7",6.77798187685766e-24,-0.355882665338075,0.155,0.423,2.28377321358842e-19,"13","PTPMT1"
"RHOA.6",7.17805138008052e-24,-0.333307271561971,0.645,0.843,2.41857263200433e-19,"13","RHOA"
"SOD2.12",9.13597423592488e-24,-0.67367218933871,0.209,0.466,3.07827515905253e-19,"13","SOD2"
"AAK1",9.38352628393111e-24,-0.308073553417693,0.132,0.399,3.16168534610775e-19,"13","AAK1"
"PCBD1.3",9.39710037495003e-24,-0.317959465272043,0.115,0.367,3.16625900033566e-19,"13","PCBD1"
"PLEKHB2.3",1.1114223316278e-23,-0.343060067769765,0.139,0.407,3.74482640418672e-19,"13","PLEKHB2"
"RAB11FIP1.9",1.21423664658816e-23,-0.396489245988392,0.228,0.514,4.09124895701415e-19,"13","RAB11FIP1"
"ADGRE5.5",1.24874482354644e-23,-0.388067952768308,0.193,0.468,4.20752080845736e-19,"13","ADGRE5"
"NDUFB9.5",1.2984066371044e-23,-0.356017975274716,0.402,0.676,4.37485132305956e-19,"13","NDUFB9"
"ADAMTSL4.7",1.40475280837485e-23,-0.357570221354823,0.075,0.311,4.73317411253822e-19,"13","ADAMTSL4"
"EMB.5",1.56201766689963e-23,0.339272925800452,0.184,0.064,5.26306232685162e-19,"13","EMB"
"SVIL.9",1.70084512452245e-23,-0.347440259388198,0.056,0.281,5.73082756256596e-19,"13","SVIL"
"DPH3.4",1.75230425498797e-23,-0.356131627934338,0.12,0.371,5.90421395675648e-19,"13","DPH3"
"HSBP1.4",1.77974993248731e-23,-0.370917084180688,0.261,0.551,5.99668942252274e-19,"13","HSBP1"
"LAPTM4A.4",1.79578154133604e-23,-0.383992169769929,0.362,0.651,6.05070632537764e-19,"13","LAPTM4A"
"MT-ND2.5",1.90946901742199e-23,-0.293650929424747,0.995,0.998,6.43376490730166e-19,"13","MT-ND2"
"ATP6V1E1.5",2.13256046976739e-23,-0.326987659492991,0.219,0.497,7.18544924683425e-19,"13","ATP6V1E1"
"COX5B.5",2.15329456340548e-23,-0.368143433956206,0.558,0.781,7.25531070193844e-19,"13","COX5B"
"SH3GLB1.4",2.16412689890313e-23,-0.378453816154492,0.278,0.568,7.29180917316422e-19,"13","SH3GLB1"
"BLOC1S1.3",2.23949954614789e-23,-0.322616979608756,0.398,0.684,7.5457697707907e-19,"13","BLOC1S1"
"COX7B.2",2.25304482155708e-23,-0.392488832917416,0.508,0.763,7.59140922175442e-19,"13","COX7B"
"RGS10.6",2.38488801496136e-23,-0.365684578626313,0.266,0.561,8.03564167761079e-19,"13","RGS10"
"ABHD2.5",2.42843953222723e-23,-0.375023465150573,0.04,0.258,8.18238415988642e-19,"13","ABHD2"
"AGPAT2.4",2.48760419658438e-23,-0.328075697919226,0.125,0.389,8.38173357997142e-19,"13","AGPAT2"
"ABHD5.9",2.52231249372517e-23,-0.373687021424054,0.094,0.334,8.4986797163576e-19,"13","ABHD5"
"ARL6IP1.5",2.89620568867061e-23,-0.420018885962316,0.398,0.668,9.75847544740675e-19,"13","ARL6IP1"
"SLIRP.2",3.17359631760963e-23,-0.3625647317554,0.289,0.587,1.06931154325539e-18,"13","SLIRP"
"NUCB1.4",3.30396068518203e-23,-0.338531283507206,0.186,0.463,1.11323651326523e-18,"13","NUCB1"
"DUSP6.9",3.32464916317366e-23,-0.407069555937999,0.127,0.376,1.12020728903973e-18,"13","DUSP6"
"TMED10.5",3.36915391027888e-23,-0.337966436134963,0.306,0.613,1.13520271852936e-18,"13","TMED10"
"BID.5",3.71263740514586e-23,-0.35064289234227,0.146,0.401,1.25093604728985e-18,"13","BID"
"RPL12.6",4.09323401729545e-23,0.231779317240933,0.986,0.982,1.37917426978753e-18,"13","RPL12"
"MTPN.7",4.31758032289792e-23,-0.279290799337306,0.367,0.67,1.45476551399722e-18,"13","MTPN"
"C20orf24.5",5.10366361589751e-23,-0.424561982067834,0.28,0.567,1.71962841874051e-18,"13","C20orf24"
"NFE2L2.1",5.17914955477671e-23,-0.371673743575395,0.184,0.454,1.74506265098646e-18,"13","NFE2L2"
"XIST.4",5.36026144740218e-23,-0.541173836397235,0.073,0.302,1.80608649208769e-18,"13","XIST"
"ATP6V1D.6",6.10432007100171e-23,-0.327553442610703,0.106,0.344,2.05678960472332e-18,"13","ATP6V1D"
"DSE.8",6.19895853917789e-23,-0.398120843688446,0.068,0.292,2.0886770901906e-18,"13","DSE"
"CCDC88C.1",7.69401115371065e-23,0.227244553164911,0.115,0.031,2.59242011813127e-18,"13","CCDC88C"
"RRAGD.6",8.47479508093052e-23,-0.334710543351107,0.064,0.287,2.85549745456873e-18,"13","RRAGD"
"FRMD4A.4",9.27851361136599e-23,-0.304610778827387,0.052,0.276,3.12630237621366e-18,"13","FRMD4A"
"LPCAT2.3",1.08294732463273e-22,-0.333024902452176,0.042,0.255,3.64888271561751e-18,"13","LPCAT2"
"GPD1.7",1.14621398082015e-22,-0.353195309099226,0.016,0.214,3.86205338697542e-18,"13","GPD1"
"MT-ND1.2",1.61167616579371e-22,-0.283469022763331,0.993,0.996,5.43038167302532e-18,"13","MT-ND1"
"MAP1LC3B.2",1.61570224722073e-22,-0.345679330770268,0.306,0.594,5.44394715178554e-18,"13","MAP1LC3B"
"CD4.4",1.65152834777452e-22,-0.301158429552159,0.052,0.271,5.56465961499147e-18,"13","CD4"
"MYL12A.9",1.86504331405491e-22,-0.344751130677835,0.722,0.868,6.2840769423766e-18,"13","MYL12A"
"CHMP4B.3",1.88356079325759e-22,-0.349348356889607,0.205,0.478,6.34646973680212e-18,"13","CHMP4B"
"PRDM1.4",1.92569640519999e-22,0.475278742098421,0.179,0.064,6.48844146768084e-18,"13","PRDM1"
"TMEM33",2.18998797471622e-22,-0.338765029931311,0.104,0.342,7.37894548200885e-18,"13","TMEM33"
"AKR1B1.8",2.42534886183153e-22,-0.354381412917336,0.216,0.481,8.17197045505517e-18,"13","AKR1B1"
"UBE2F.2",2.86316331282278e-22,-0.325705585195612,0.068,0.29,9.64714246622507e-18,"13","UBE2F"
"TMEM167A.3",2.87660510671565e-22,-0.362116178443995,0.198,0.471,9.69243324656771e-18,"13","TMEM167A"
"CISD3.4",2.9527163983601e-22,-0.28897240879665,0.118,0.366,9.94888263263453e-18,"13","CISD3"
"MITF.6",3.50017378368447e-22,-0.312911339724024,0.042,0.252,1.17934855467464e-17,"13","MITF"
"PDK4.7",3.53575217058892e-22,-0.500638835361221,0.082,0.303,1.19133633635823e-17,"13","PDK4"
"ACTR2.6",3.64627351868017e-22,-0.332155254680804,0.405,0.702,1.2285753993841e-17,"13","ACTR2"
"HLA-DRB5.9",4.80008683303072e-22,-0.529239436435878,0.649,0.778,1.61734125752137e-17,"13","HLA-DRB5"
"REEP5.6",4.94518459138142e-22,-0.361462025626691,0.353,0.625,1.66623049622005e-17,"13","REEP5"
"FPR2.10",5.09535102000175e-22,-0.351422520201126,0.066,0.281,1.71682757267939e-17,"13","FPR2"
"REEP3.5",5.22612353313454e-22,-0.30746622269608,0.111,0.355,1.76089006325435e-17,"13","REEP3"
"TLR4.4",5.28232347479302e-22,-0.336668389289456,0.056,0.269,1.77982607159676e-17,"13","TLR4"
"ANXA4.6",5.44967899813577e-22,-0.367475479376073,0.158,0.41,1.83621484163187e-17,"13","ANXA4"
"RBP4.9",5.63037197481279e-22,-0.539826737952999,0.075,0.289,1.89709753319342e-17,"13","RBP4"
"CD58.4",5.63493654772908e-22,-0.316869978212942,0.113,0.355,1.89863552039184e-17,"13","CD58"
"CARD16.7",5.81593493889767e-22,-0.413457946651442,0.167,0.422,1.95962111831218e-17,"13","CARD16"
"TNFRSF1A.5",5.82073916572375e-22,-0.304634533515254,0.066,0.29,1.96123985449896e-17,"13","TNFRSF1A"
"OPN3.5",6.26044364981685e-22,-0.345550548860312,0.08,0.306,2.10939388336929e-17,"13","OPN3"
"SERINC1.1",6.60710093278664e-22,-0.32083761975591,0.174,0.433,2.22619658829313e-17,"13","SERINC1"
"NDUFA4.6",7.43008111343087e-22,-0.31841189105614,0.699,0.832,2.5034915303594e-17,"13","NDUFA4"
"NUP214.6",9.21558447135492e-22,-0.342026262703687,0.132,0.376,3.10509903177833e-17,"13","NUP214"
"AHR.4",9.23528375476905e-22,-0.390720774845246,0.08,0.308,3.11173650833188e-17,"13","AHR"
"GPRIN3.2",1.04175687584412e-21,-0.28369452228633,0.085,0.315,3.51009561746917e-17,"13","GPRIN3"
"ARRDC4.5",1.17829113913589e-21,-0.252288000385867,0.031,0.233,3.97013416420446e-17,"13","ARRDC4"
