"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"GRINA.DC",3.01397896297463e-26,-0.230099966262739,0.493,0.643,1.01553007178467e-21,"DC","GRINA"
"SLC31A1.DC",3.22793043365835e-26,-0.207220096713347,0.14,0.294,1.08761888031684e-21,"DC","SLC31A1"
"NDUFA4.DC",3.66495018308675e-26,-0.230533761422257,0.752,0.834,1.23486831468925e-21,"DC","NDUFA4"
"CST3.DC",4.08703573534558e-26,0.388994181913851,0.962,0.927,1.37708582066734e-21,"DC","CST3"
"MARCH1.DC",4.6337509233092e-26,0.324329705736567,0.484,0.377,1.5612960360998e-21,"DC","MARCH1"
"COTL1.DC",5.36657396583385e-26,0.368181471711661,0.661,0.611,1.80821343204806e-21,"DC","COTL1"
"AKIRIN2.DC",5.52512354960155e-26,-0.203694018637494,0.252,0.422,1.86163512880275e-21,"DC","AKIRIN2"
"RP5-1171I10.5.DC",6.3286606170599e-26,0.252369662729147,0.236,0.133,2.13237890831216e-21,"DC","RP5-1171I10.5"
"CMTM6.DC",1.18402585950856e-25,0.316496490369605,0.595,0.512,3.98945673102814e-21,"DC","CMTM6"
"AHR.DC",1.2220576937485e-25,0.360875997151772,0.409,0.297,4.11760119331618e-21,"DC","AHR"
"PDXK.DC",2.44770272205021e-25,-0.219092509167833,0.257,0.431,8.24728955167599e-21,"DC","PDXK"
"PTPN12.DC",4.75965726972422e-25,-0.201265681697415,0.3,0.486,1.60371892046088e-20,"DC","PTPN12"
"TGOLN2.DC",5.39099990008005e-25,-0.247185766161443,0.387,0.554,1.81644350633297e-20,"DC","TGOLN2"
"PLBD1.DC",5.65450048971355e-25,-0.278280052713849,0.291,0.452,1.90522739500408e-20,"DC","PLBD1"
"RBPJ.DC",6.45080344881517e-25,0.304018352234485,0.651,0.582,2.17353371404378e-20,"DC","RBPJ"
"ATP6V0D1.DC",6.86649611735722e-25,-0.259690232346653,0.398,0.55,2.31359720178234e-20,"DC","ATP6V0D1"
"FLOT1.DC",1.38927223773832e-24,0.291776655160068,0.397,0.285,4.68101387783548e-20,"DC","FLOT1"
"PSME4.DC",1.77215935240471e-24,-0.216748896573403,0.131,0.276,5.97111372199243e-20,"DC","PSME4"
"LEPROTL1.DC",1.7960948042616e-24,-0.216320309765613,0.357,0.531,6.05176183347903e-20,"DC","LEPROTL1"
"DSTN.DC",2.3327601247817e-24,-0.201089005186023,0.496,0.658,7.86000196443945e-20,"DC","DSTN"
"FLNA.DC",2.63001120914545e-24,-0.24299984555314,0.372,0.543,8.86155976809467e-20,"DC","FLNA"
"PNPLA6.DC",2.68825675783057e-24,-0.231261303200349,0.204,0.361,9.05781231983431e-20,"DC","PNPLA6"
"CALU.DC",3.53712286175348e-24,-0.218024813714934,0.162,0.314,1.19179817703922e-19,"DC","CALU"
"NUDT3.DC",4.7631861525339e-24,0.271209334288462,0.334,0.228,1.60490794223477e-19,"DC","NUDT3"
"SPN.DC",6.61856397908435e-24,-0.250315746181158,0.296,0.452,2.23005894711268e-19,"DC","SPN"
"SNX2.DC",1.49555206997257e-23,-0.257224330405284,0.367,0.522,5.03911314456558e-19,"DC","SNX2"
"SEPT6.DC",1.84400892909421e-23,0.248237132597783,0.256,0.157,6.21320368569002e-19,"DC","SEPT6"
"CTSA.DC",1.88157223217553e-23,-0.258166758524052,0.332,0.487,6.33976947909224e-19,"DC","CTSA"
"TMED10.DC",2.34905442061442e-23,-0.223520825652933,0.463,0.615,7.91490396481823e-19,"DC","TMED10"
"TES.DC",2.63724739392183e-23,0.272742958535961,0.331,0.221,8.8859413690802e-19,"DC","TES"
"PEPD.DC",2.65706737667292e-23,-0.208811338487915,0.196,0.349,8.95272281896175e-19,"DC","PEPD"
"PECAM1.DC",3.21302000707253e-23,-0.205000940269562,0.303,0.472,1.08259496118302e-18,"DC","PECAM1"
"CARD19.DC",3.30467772165763e-23,0.243967319982526,0.245,0.147,1.11347811153532e-18,"DC","CARD19"
"CLEC7A.DC",3.36391244213323e-23,0.32955633657702,0.567,0.483,1.13343665825237e-18,"DC","CLEC7A"
"C9orf16.DC",4.38622195523694e-23,-0.243393059213089,0.508,0.628,1.47789362559753e-18,"DC","C9orf16"
"ATP6AP1.DC",5.5522507853589e-23,-0.210163987022187,0.416,0.57,1.87077537961883e-18,"DC","ATP6AP1"
"HLA-C.DC",6.56574089372886e-23,-0.22308233919179,0.903,0.938,2.212260736733e-18,"DC","HLA-C"
"CIITA.DC",7.82003132665841e-23,0.249934047300012,0.21,0.121,2.63488135520429e-18,"DC","CIITA"
"HINT1.DC",7.93914218053577e-23,0.292778011775833,0.803,0.781,2.67501456630972e-18,"DC","HINT1"
"MDH1.DC",9.53743477287305e-23,-0.240051617921058,0.245,0.394,3.21354327237184e-18,"DC","MDH1"
"TSPAN3.DC",1.47958750009718e-22,-0.215528481303374,0.204,0.361,4.98532212282745e-18,"DC","TSPAN3"
"MYO1F.DC",2.02913184629281e-22,0.261328279527841,0.406,0.307,6.83695684289899e-18,"DC","MYO1F"
"CREM.DC",2.26670800323229e-22,0.374541713026456,0.286,0.189,7.63744594609088e-18,"DC","CREM"
"RAB32.DC",2.47002273543956e-22,0.323675517942548,0.336,0.238,8.32249460479006e-18,"DC","RAB32"
"ATOX1.DC",3.15053028772411e-22,-0.215906046366111,0.44,0.592,1.06153967514576e-17,"DC","ATOX1"
"MEF2A.DC",3.38856648784698e-22,0.336002281053301,0.376,0.28,1.14174359241516e-17,"DC","MEF2A"
"LAT2.DC",4.33116827762735e-22,0.28819600786882,0.36,0.262,1.45934383946376e-17,"DC","LAT2"
"COMMD6.DC",4.44240801216028e-22,0.226737998692145,0.817,0.798,1.49682495561728e-17,"DC","COMMD6"
"STK4.DC",4.48871557506123e-22,0.267837649474506,0.414,0.311,1.51242782586113e-17,"DC","STK4"
"COX17.DC",5.47562945969202e-22,-0.206614382345734,0.57,0.701,1.84495859014863e-17,"DC","COX17"
"SMAP2.DC",8.10545787549089e-22,0.286281094793814,0.449,0.349,2.7310529765679e-17,"DC","SMAP2"
"ST14.DC",8.44030113445147e-22,0.226262638129125,0.194,0.108,2.84387506424208e-17,"DC","ST14"
"CD46.DC",1.1692759622552e-21,-0.210310961347387,0.234,0.395,3.93975842722268e-17,"DC","CD46"
"ZFP36.DC",2.31022705028695e-21,0.366854284715296,0.598,0.528,7.78407902323685e-17,"DC","ZFP36"
"CTNND1.DC",4.51690619800786e-21,0.310736061072613,0.277,0.183,1.52192637435677e-16,"DC","CTNND1"
"IFI27.DC",5.82272492112985e-21,-0.768598132220618,0.05,0.148,1.96190893492549e-16,"DC","IFI27"
"PLSCR1.DC",6.43661699303009e-21,0.322117973562701,0.538,0.458,2.16875372963156e-16,"DC","PLSCR1"
"GSN.DC",8.448013296996e-21,0.328326972170947,0.639,0.569,2.84647360028983e-16,"DC","GSN"
"PDE4B.DC",8.59124254068851e-21,0.203985799903997,0.153,0.078,2.89473326165959e-16,"DC","PDE4B"
"JUNB.DC",8.691568748264e-21,0.354996668157952,0.662,0.594,2.92853717404007e-16,"DC","JUNB"
"PREX1.DC",1.59191281129876e-20,0.240584071200808,0.239,0.148,5.36379102639006e-16,"DC","PREX1"
"CD14.DC",2.53594381055119e-20,0.346569897074692,0.426,0.316,8.54460907527118e-16,"DC","CD14"
"C12orf45.DC",2.86228806499955e-20,0.247682894730841,0.238,0.151,9.6441934062095e-16,"DC","C12orf45"
"IGSF6.DC",4.22409652669055e-20,0.279783672996088,0.638,0.57,1.42326708370311e-15,"DC","IGSF6"
"PRKAG2.DC",6.52867340525899e-20,0.237242714928445,0.225,0.136,2.19977121716796e-15,"DC","PRKAG2"
"PTPRC.DC",8.04596293607922e-20,0.286540043135846,0.69,0.673,2.71100675168253e-15,"DC","PTPRC"
"KCTD12.DC",1.0156335803902e-19,0.285263340898316,0.604,0.536,3.42207578576674e-15,"DC","KCTD12"
"RALA.DC",1.52187560894711e-19,0.305640877999766,0.362,0.265,5.1278076767864e-15,"DC","RALA"
"IFI16.DC",1.97543321163644e-19,0.304260600237685,0.565,0.502,6.65602466328781e-15,"DC","IFI16"
"YWHAG.DC",2.40209127475315e-19,-0.200719242516467,0.314,0.475,8.09360634115325e-15,"DC","YWHAG"
"FRMD4B.DC",3.12695520103387e-19,0.244985171059868,0.266,0.176,1.05359628543635e-14,"DC","FRMD4B"
"IKBIP.DC",1.14451319373397e-18,0.201466429648628,0.202,0.121,3.85632275496724e-14,"DC","IKBIP"
"SLC25A3.DC",1.51786354019055e-18,0.22587087778728,0.697,0.647,5.11428941231805e-14,"DC","SLC25A3"
"GPR34.DC",1.62586836724249e-18,0.338987378008052,0.226,0.146,5.47820087658685e-14,"DC","GPR34"
"SCPEP1.DC",1.64337288910232e-18,-0.203436194848245,0.317,0.464,5.53718061254134e-14,"DC","SCPEP1"
"DSE.DC",1.75295602984196e-18,0.281627266248009,0.372,0.282,5.90641004694949e-14,"DC","DSE"
"EIF3L.DC",2.08439787286624e-18,0.277201570619203,0.577,0.526,7.02317019283551e-14,"DC","EIF3L"
"RHOG.DC",2.2786956154537e-18,0.26730572063701,0.591,0.55,7.67783700670969e-14,"DC","RHOG"
"ANXA1.DC",2.72514606180859e-18,-0.208438520647829,0.675,0.784,9.18210714065785e-14,"DC","ANXA1"
"DCK.DC",3.17794725579797e-18,0.206562754400557,0.214,0.131,1.07077754836857e-13,"DC","DCK"
"PON2.DC",8.59237433020942e-18,0.242690886425441,0.21,0.132,2.89511460682076e-13,"DC","PON2"
"EIF3E.DC",1.19429881613532e-17,0.242195297930248,0.769,0.736,4.02407043108636e-13,"DC","EIF3E"
"SEPT7.DC",1.21996355473609e-17,0.285350525757795,0.581,0.539,4.11054520132778e-13,"DC","SEPT7"
"NASP.DC",1.28212245839371e-17,0.215536823833169,0.204,0.124,4.31998341131175e-13,"DC","NASP"
"IFNGR1.DC",2.19075304372753e-17,0.331586265134951,0.551,0.504,7.38152330553554e-13,"DC","IFNGR1"
"SLC25A6.DC",3.78291696836764e-17,0.204883007605585,0.853,0.832,1.27461604332179e-12,"DC","SLC25A6"
"A2M.DC",5.08152127551359e-17,0.262972858202735,0.203,0.122,1.71216777857155e-12,"DC","A2M"
"RB1.DC",7.77567929502495e-17,0.264716618075685,0.26,0.178,2.61993738166571e-12,"DC","RB1"
"CAPZB.DC",1.23680471056562e-16,0.235005182513633,0.624,0.581,4.16728979177981e-12,"DC","CAPZB"
"CELF2.DC",1.65247216142831e-16,0.230433342629447,0.55,0.477,5.56783970071654e-12,"DC","CELF2"
"RNASET2.DC",1.71953092390027e-16,0.365118340448338,0.61,0.585,5.79378749498959e-12,"DC","RNASET2"
"LIMS1.DC",1.9495164953961e-16,0.250332559262322,0.596,0.547,6.56870087958761e-12,"DC","LIMS1"
"UCP2.DC",2.03824245672685e-16,0.327022484316394,0.482,0.418,6.86765413369544e-12,"DC","UCP2"
"MZT2A.DC",4.25043254124441e-16,0.229042493283942,0.289,0.207,1.43214074044689e-11,"DC","MZT2A"
"TMBIM6.DC",4.39791248367564e-16,-0.205001022919813,0.741,0.835,1.48183263224967e-11,"DC","TMBIM6"
"ZNF791.DC",4.68796213532617e-16,0.218982040131284,0.191,0.118,1.5795619618768e-11,"DC","ZNF791"
"RHBDF2.DC",6.74097906620451e-16,0.217425023740019,0.172,0.101,2.27130548656695e-11,"DC","RHBDF2"
"CD36.DC",7.36413206610715e-16,-0.311668213338118,0.128,0.229,2.48127065835414e-11,"DC","CD36"
"RPS6KA3.DC",9.52976183244177e-16,0.230999352546331,0.259,0.176,3.21095795182293e-11,"DC","RPS6KA3"
"SLC16A3.DC",1.03108698047343e-15,0.278323218251582,0.516,0.456,3.47414447200718e-11,"DC","SLC16A3"
"FYB.DC",1.06272405631162e-15,0.285276875700855,0.473,0.395,3.58074243533638e-11,"DC","FYB"
"ELMO1.DC",1.2660407195677e-15,0.216936507588127,0.19,0.118,4.26579760051142e-11,"DC","ELMO1"
"SLC25A5.DC",1.44782832503149e-15,0.218237068376901,0.745,0.717,4.87831275836111e-11,"DC","SLC25A5"
"PTPRE.DC",1.45441849498353e-15,0.298728418158618,0.407,0.324,4.9005176769975e-11,"DC","PTPRE"
"MGAT4A.DC",2.90629391505177e-15,0.207430852942804,0.243,0.166,9.79246671737544e-11,"DC","MGAT4A"
"ALOX5AP.DC",3.30745895869764e-15,-0.229814201819729,0.772,0.786,1.11441522154358e-10,"DC","ALOX5AP"
"DPYSL2.DC",3.50407432414263e-15,0.229752401107963,0.555,0.484,1.18066280277662e-10,"DC","DPYSL2"
"WAS.DC",3.54487936055329e-15,0.23168215084715,0.332,0.251,1.19441165174483e-10,"DC","WAS"
"MXD1.DC",4.87580410758837e-15,0.261882687200576,0.23,0.15,1.64285343601083e-10,"DC","MXD1"
"TSC22D3.DC",5.27410715161811e-15,0.2616885291978,0.686,0.684,1.77705766366621e-10,"DC","TSC22D3"
"IL1RN.DC",7.06574892085728e-15,-0.242722841445388,0.102,0.198,2.38073344139365e-10,"DC","IL1RN"
"EIF3M.DC",8.44266593955421e-15,0.222387993446353,0.529,0.47,2.84467186167339e-10,"DC","EIF3M"
"GPSM3.DC",8.49511120977917e-15,0.244881728461601,0.555,0.508,2.86234277102299e-10,"DC","GPSM3"
"DOCK10.DC",1.11999694712806e-14,0.215256732973612,0.256,0.179,3.7737177136533e-10,"DC","DOCK10"
"MT1F.DC",1.32230118606995e-14,-0.29518920076985,0.055,0.134,4.4553616163441e-10,"DC","MT1F"
"LDHB.DC",1.77548056897065e-14,-0.219377288438877,0.533,0.628,5.98230422908972e-10,"DC","LDHB"
"EIF3F.DC",1.97036743858353e-14,0.228557136403588,0.581,0.55,6.63895604756336e-10,"DC","EIF3F"
