"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","category"
"Grn.T.NKT",0,-1.48334582734673,0.164,0.598,0,"T.NKT","Grn","CM"
"Spi1.T.NKT",0,-1.53540210142032,0.08,0.715,0,"T.NKT","Spi1","TF"
"Ctsb.T.NKT",0,-1.5402045784965,0.404,0.69,0,"T.NKT","Ctsb","CM"
"Cd63.T.NKT",0,-1.54728110591119,0.133,0.49,0,"T.NKT","Cd63","CM"
"Anxa2.T.NKT",0,-1.55178328077578,0.25,0.748,0,"T.NKT","Anxa2","CM"
"Tnfaip2.T.NKT",0,-1.57511190004694,0.052,0.529,0,"T.NKT","Tnfaip2",NA
"Fn1.T.NKT",0,-1.62463767924683,0.12,0.444,0,"T.NKT","Fn1","CM"
"Tgfbi.T.NKT",0,-1.62757878769566,0.1,0.595,0,"T.NKT","Tgfbi",NA
"Cd14.T.NKT",0,-1.69862052338296,0.082,0.471,0,"T.NKT","Cd14","CM"
"Ifitm2.T.NKT",0,-1.71025361149545,0.249,0.647,0,"T.NKT","Ifitm2",NA
"Wfdc21.T.NKT",0,-1.71053565799884,0.084,0.428,0,"T.NKT","Wfdc21",NA
"Ctsd.T.NKT",0,-1.72040293688267,0.629,0.798,0,"T.NKT","Ctsd","CM"
"Mt1.T.NKT",0,-1.72475859904831,0.171,0.563,0,"T.NKT","Mt1",NA
"Msrb1.T.NKT",0,-1.74585765583875,0.319,0.741,0,"T.NKT","Msrb1",NA
"Alox5ap.T.NKT",0,-1.79305411704534,0.143,0.693,0,"T.NKT","Alox5ap",NA
"Fth1.T.NKT",0,-1.80963201567444,0.99,0.997,0,"T.NKT","Fth1",NA
"Ftl1.T.NKT",0,-1.82687861433782,0.982,0.993,0,"T.NKT","Ftl1",NA
"Lgals3.T.NKT",0,-1.89635159045236,0.365,0.743,0,"T.NKT","Lgals3",NA
"Psap.T.NKT",0,-1.90737963779105,0.585,0.839,0,"T.NKT","Psap","CM"
"Cst3.T.NKT",0,-1.92515436284506,0.607,0.893,0,"T.NKT","Cst3","Sec"
"Cebpb.T.NKT",0,-1.97762119937867,0.431,0.794,0,"T.NKT","Cebpb","TF"
"Wfdc17.T.NKT",0,-1.9776722023693,0.222,0.623,0,"T.NKT","Wfdc17",NA
"Ctss.T.NKT",0,-2.00847209550443,0.627,0.852,0,"T.NKT","Ctss",NA
"Lpl.T.NKT",0,-2.02552401758515,0.081,0.452,0,"T.NKT","Lpl","CM"
"Cd9.T.NKT",0,-2.03399510356057,0.295,0.739,0,"T.NKT","Cd9",NA
"Ear2.T.NKT",0,-2.0515319129451,0.099,0.447,0,"T.NKT","Ear2",NA
"Fcer1g.T.NKT",0,-2.23346950809741,0.368,0.836,0,"T.NKT","Fcer1g",NA
"Ccl6.T.NKT",0,-2.23958138140739,0.395,0.764,0,"T.NKT","Ccl6",NA
"Tyrobp.T.NKT",0,-2.35245894663802,0.514,0.885,0,"T.NKT","Tyrobp",NA
"H2-Ab1.T.NKT",0,-2.39010412360874,0.397,0.719,0,"T.NKT","H2-Ab1",NA
"H2-Eb1.T.NKT",0,-2.41591373505896,0.235,0.626,0,"T.NKT","H2-Eb1",NA
"H2-Aa.T.NKT",0,-2.54840454084144,0.331,0.685,0,"T.NKT","H2-Aa","CM"
"Lyz2.T.NKT",0,-2.59483399942259,0.849,0.935,0,"T.NKT","Lyz2","Sec"
"Cd74.T.NKT",0,-3.1897206804198,0.542,0.794,0,"T.NKT","Cd74","CM"
"Anxa3.T.NKT",9.04936229732839e-306,-0.700122059693791,0.024,0.331,1.10827540055381e-301,"T.NKT","Anxa3",NA
"Snx10.T.NKT",1.39629428279299e-304,-0.587138844277925,0.049,0.372,1.71004160813658e-300,"T.NKT","Snx10",NA
"Xbp1.T.NKT",1.65965265126848e-302,-0.664753842268807,0.112,0.46,2.0325766020085e-298,"T.NKT","Xbp1","TF"
"Atp6v1e1.T.NKT",3.97653552923138e-302,-0.672800939010181,0.235,0.575,4.87006306264967e-298,"T.NKT","Atp6v1e1",NA
"Tespa1.T.NKT",1.4409826996699e-301,0.522478243442477,0.318,0.078,1.76477151228573e-297,"T.NKT","Tespa1",NA
"Marcks.T.NKT",3.07381140182449e-300,-0.759273682484516,0.024,0.326,3.76449682381445e-296,"T.NKT","Marcks",NA
"Gnai2.T.NKT",3.2629734010962e-300,-0.457907904617561,0.784,0.898,3.99616352432251e-296,"T.NKT","Gnai2",NA
"Tecpr1.T.NKT",9.60033080614585e-300,0.604576199818588,0.373,0.121,1.17575251382868e-295,"T.NKT","Tecpr1",NA
"Fabp5.T.NKT",2.25799172351328e-299,-1.54549486924427,0.164,0.481,2.76536246378672e-295,"T.NKT","Fabp5",NA
"Bri3.T.NKT",5.80129095080498e-299,-0.642255104775484,0.232,0.574,7.10484102745086e-295,"T.NKT","Bri3",NA
"H2-Q4.T.NKT",8.39649650753388e-299,0.615103515136593,0.566,0.274,1.02831892727767e-294,"T.NKT","H2-Q4",NA
"Cd96.T.NKT",1.75070352446322e-297,0.34105348023893,0.147,0.009,2.14408660641011e-293,"T.NKT","Cd96","CM"
"F11r.T.NKT",2.53753275757101e-297,-0.575673589763685,0.016,0.313,3.10771636819721e-293,"T.NKT","F11r","CM"
"Ctsl.T.NKT",1.70306798561748e-295,-1.18727997412079,0.128,0.448,2.08574736198572e-291,"T.NKT","Ctsl",NA
"Hk2.T.NKT",2.96830168976661e-295,-0.850439719947849,0.054,0.37,3.63527907945717e-291,"T.NKT","Hk2",NA
"Abhd12.T.NKT",1.546874199748e-294,-0.654693084593862,0.083,0.41,1.89445683243138e-290,"T.NKT","Abhd12",NA
"Rpl10.T.NKT",4.27174059642591e-293,0.337328864425079,0.994,0.943,5.23160070844281e-289,"T.NKT","Rpl10",NA
"Dbi.T.NKT",6.554123556279e-291,-0.905954568772011,0.349,0.602,8.02683511937489e-287,"T.NKT","Dbi",NA
"F7.T.NKT",1.32237341659579e-290,-0.73412164194053,0.029,0.325,1.61951072330486e-286,"T.NKT","F7",NA
"Ccr7.T.NKT",5.72756483819354e-290,0.385020102651395,0.456,0.154,7.01454865733562e-286,"T.NKT","Ccr7","CM"
"Tkt.T.NKT",1.2439440535943e-289,-0.657107692662712,0.287,0.604,1.52345828243694e-285,"T.NKT","Tkt",NA
"Bcl2a1b.T.NKT",2.16856411990532e-289,-0.989180372971566,0.22,0.557,2.65584047764804e-285,"T.NKT","Bcl2a1b",NA
"H2-DMb2.T.NKT",4.07802458043636e-289,-1.18202890952583,0.018,0.305,4.99435670366041e-285,"T.NKT","H2-DMb2",NA
"H2-K1.T.NKT",7.70289776310011e-289,0.410476107140274,0.973,0.898,9.4337388904687e-285,"T.NKT","H2-K1","CM"
"Pabpc1.T.NKT",1.14836126314995e-287,0.416983515078809,0.945,0.857,1.40639803897974e-283,"T.NKT","Pabpc1",NA
"Mcl1.T.NKT",1.42458299601967e-287,-0.726797643219927,0.469,0.746,1.74468679522528e-283,"T.NKT","Mcl1",NA
"Tm6sf1.T.NKT",3.86851052470368e-287,-0.552975128967798,0.082,0.409,4.73776483960459e-283,"T.NKT","Tm6sf1",NA
"Rhoh.T.NKT",7.47858028678221e-287,0.601109153326713,0.553,0.264,9.15901727722217e-283,"T.NKT","Rhoh",NA
"Rnh1.T.NKT",2.18394479374515e-286,-0.684670196900141,0.187,0.518,2.67467718889968e-282,"T.NKT","Rnh1",NA
"Chil3.T.NKT",7.97349747737934e-285,-2.7200786376036,0.343,0.618,9.76514236054648e-281,"T.NKT","Chil3","Sec"
"Anxa5.T.NKT",1.10636473467659e-284,-0.801500060575022,0.258,0.552,1.35496489055842e-280,"T.NKT","Anxa5",NA
"Clic4.T.NKT",1.18694402356277e-283,-0.568359694068987,0.027,0.322,1.45365034565732e-279,"T.NKT","Clic4",NA
"Ltc4s.T.NKT",7.32754918287956e-283,-0.899653888255147,0.027,0.314,8.9740494842726e-279,"T.NKT","Ltc4s",NA
"Stx7.T.NKT",8.69781872604091e-283,-0.485247004099429,0.054,0.37,1.06522185937823e-278,"T.NKT","Stx7",NA
"Blvrb.T.NKT",1.42903008556798e-282,-0.631153138327202,0.057,0.366,1.75013314579511e-278,"T.NKT","Blvrb",NA
"Colgalt1.T.NKT",3.88047453338918e-282,-0.567158987258651,0.074,0.396,4.75241716104173e-278,"T.NKT","Colgalt1",NA
"Capg.T.NKT",4.66014517877239e-279,-0.564740247017335,0.305,0.649,5.70727980044254e-275,"T.NKT","Capg",NA
"Atp6v1b2.T.NKT",5.85851079506219e-279,-0.571337916632644,0.098,0.425,7.17491817071267e-275,"T.NKT","Atp6v1b2",NA
"Emilin2.T.NKT",7.53857368503325e-279,-0.573011458705109,0.018,0.302,9.23249119206023e-275,"T.NKT","Emilin2","CM"
"Atp6ap1.T.NKT",8.56567064497705e-279,-0.561119481378804,0.145,0.486,1.04903768389034e-274,"T.NKT","Atp6ap1","CM"
"Lmna.T.NKT",2.22985163337139e-278,-0.855470316438328,0.101,0.416,2.73089929538994e-274,"T.NKT","Lmna",NA
"Tox.T.NKT",5.39056434762935e-278,0.339868047943435,0.137,0.008,6.60182415654167e-274,"T.NKT","Tox","TF"
"Calm1.T.NKT",2.66831508132032e-277,-0.516871354604294,0.898,0.931,3.267885480093e-273,"T.NKT","Calm1",NA
"Cxcl2.T.NKT",1.56580692983846e-276,-2.45538021724196,0.524,0.744,1.91764374697316e-272,"T.NKT","Cxcl2","Sec"
"Arpc3.T.NKT",6.58250287325354e-276,-0.491642531736624,0.687,0.862,8.06159126887361e-272,"T.NKT","Arpc3",NA
"Faah.T.NKT",5.82282000010759e-275,0.368003472164868,0.157,0.014,7.13120765413177e-271,"T.NKT","Faah",NA
"Ccnd2.T.NKT",1.17024203839455e-274,0.513427680665877,0.579,0.27,1.43319542442181e-270,"T.NKT","Ccnd2",NA
"Dusp3.T.NKT",3.47453723287446e-274,-0.499345981258631,0.02,0.303,4.25526574910135e-270,"T.NKT","Dusp3",NA
"Basp1.T.NKT",4.19020734218369e-274,-0.757678489576717,0.035,0.324,5.13174693197237e-270,"T.NKT","Basp1",NA
"Tdrp.T.NKT",3.65195733350725e-273,0.291120507203675,0.11,0.001,4.47255214634632e-269,"T.NKT","Tdrp",NA
"Eif3f.T.NKT",1.58930773638647e-272,0.414818334197364,0.926,0.789,1.94642518475251e-268,"T.NKT","Eif3f",NA
"Clta.T.NKT",1.3746083964572e-271,-0.517105214197996,0.603,0.774,1.68348290314114e-267,"T.NKT","Clta",NA
"Pik3ip1.T.NKT",1.07924593709566e-270,0.488186985291429,0.325,0.089,1.32175249916106e-266,"T.NKT","Pik3ip1",NA
"Slc7a11.T.NKT",1.63818529463839e-269,-1.20998338184496,0.028,0.306,2.00628553034363e-265,"T.NKT","Slc7a11",NA
"Ifitm3.T.NKT",2.01832708001655e-269,-1.59808392589136,0.117,0.416,2.47184517489627e-265,"T.NKT","Ifitm3",NA
"Cd300a.T.NKT",6.45346027962776e-269,-0.619362863808989,0.024,0.303,7.90355280446012e-265,"T.NKT","Cd300a",NA
"Gpr137b.T.NKT",1.40027551810498e-268,-0.484304648490409,0.023,0.304,1.71491742702317e-264,"T.NKT","Gpr137b",NA
"Pla2g7.T.NKT",2.90690219183867e-268,-1.00354758937091,0.041,0.325,3.56008311434482e-264,"T.NKT","Pla2g7","CM"
"Myof.T.NKT",6.61752417785071e-268,-0.52606926441821,0.012,0.282,8.10448186061377e-264,"T.NKT","Myof",NA
"Sulf2.T.NKT",1.04090165487212e-267,-0.497170946089761,0.012,0.283,1.27479225672189e-263,"T.NKT","Sulf2","CM"
"Ccrl2.T.NKT",1.58575564064986e-267,-1.66348958042265,0.133,0.439,1.94207493310388e-263,"T.NKT","Ccrl2",NA
"Pkib.T.NKT",3.35138660179738e-266,-0.497856166719711,0.017,0.292,4.10444317122125e-262,"T.NKT","Pkib",NA
"Hexb.T.NKT",5.31090698579412e-266,-0.696918376981567,0.133,0.448,6.50426778550206e-262,"T.NKT","Hexb","CM"
"Trib1.T.NKT",1.40745287761581e-265,-0.707014680892098,0.056,0.35,1.72370753921608e-261,"T.NKT","Trib1",NA
"Lat2.T.NKT",6.0314277009796e-265,-0.591271239475198,0.033,0.315,7.38668950538972e-261,"T.NKT","Lat2",NA
"Trem2.T.NKT",1.53395441085035e-264,-0.894229328768479,0.06,0.345,1.87863396696843e-260,"T.NKT","Trem2","CM"
"Dhrs3.T.NKT",1.56766023753329e-264,-0.529426044476631,0.035,0.321,1.91991349290703e-260,"T.NKT","Dhrs3",NA
"Fes.T.NKT",1.21243587616613e-263,-0.462013865588189,0.02,0.295,1.48487021754066e-259,"T.NKT","Fes",NA
"Sh3glb1.T.NKT",5.22138255249725e-263,-0.545732634538144,0.353,0.669,6.39462721204339e-259,"T.NKT","Sh3glb1",NA
"Tnfrsf18.T.NKT",4.98094452782794e-262,0.763777792494653,0.311,0.095,6.10016276323088e-258,"T.NKT","Tnfrsf18","CM"
"Itgb2.T.NKT",3.01152694701093e-261,-0.64912067394467,0.317,0.612,3.68821705200429e-257,"T.NKT","Itgb2","CM"
"Akr1a1.T.NKT",3.56590319806675e-261,-0.711929772609397,0.432,0.646,4.36716164667234e-257,"T.NKT","Akr1a1",NA
"Sypl.T.NKT",4.37790017405854e-261,-0.513926170019895,0.063,0.364,5.36161434316949e-257,"T.NKT","Sypl",NA
"Rinl.T.NKT",4.62491390153893e-260,0.585842357997685,0.422,0.179,5.66413205521472e-256,"T.NKT","Rinl",NA
"Ptpn12.T.NKT",1.01965705738015e-259,-0.614210977492002,0.059,0.349,1.24877399817347e-255,"T.NKT","Ptpn12",NA
"Utrn.T.NKT",9.58102155341141e-259,0.442889459139346,0.236,0.051,1.1733877096463e-254,"T.NKT","Utrn",NA
"Irf5.T.NKT",1.71341191025598e-258,-0.50131916946209,0.028,0.304,2.0984155664905e-254,"T.NKT","Irf5","TF"
"Gusb.T.NKT",3.69886916404179e-258,-0.513654782982505,0.08,0.385,4.53000506520198e-254,"T.NKT","Gusb","CM"
"Clec4a3.T.NKT",3.17939147844628e-257,-0.532883073928327,0.011,0.272,3.89380074365316e-253,"T.NKT","Clec4a3",NA
"Il27ra.T.NKT",7.43527679413743e-256,0.372403522296999,0.18,0.025,9.10598348978011e-252,"T.NKT","Il27ra","CM"
"Clec4d.T.NKT",2.37500440236434e-255,-0.989975437425618,0.066,0.352,2.9086678915756e-251,"T.NKT","Clec4d",NA
"Peli1.T.NKT",3.10909592608262e-255,0.635893904929587,0.515,0.271,3.80770978067339e-251,"T.NKT","Peli1",NA
"Tgm2.T.NKT",4.97568835412613e-255,-0.580289552958764,0.018,0.283,6.09372552729827e-251,"T.NKT","Tgm2",NA
"Hp.T.NKT",5.25610451810793e-255,-1.41031256985214,0.119,0.417,6.43715120332678e-251,"T.NKT","Hp","Sec"
"Ms4a6c.T.NKT",7.5296543225757e-255,-0.85711040445151,0.071,0.358,9.22156764885846e-251,"T.NKT","Ms4a6c",NA
"Ms4a6d.T.NKT",1.57069988555439e-254,-0.644854129864092,0.048,0.329,1.92363614983847e-250,"T.NKT","Ms4a6d",NA
"Clec12a.T.NKT",6.06371773480465e-254,-0.539496974000195,0.027,0.298,7.42623510981525e-250,"T.NKT","Clec12a","CM"
"Capza2.T.NKT",6.93553065605669e-254,-0.557743539080815,0.326,0.625,8.49394439447263e-250,"T.NKT","Capza2",NA
"Clec4e.T.NKT",1.01792979485196e-253,-1.16905148899204,0.082,0.372,1.24665861975519e-249,"T.NKT","Clec4e",NA
"Tnfrsf1a.T.NKT",6.23809103553705e-253,-0.528210541078809,0.059,0.35,7.63979009122223e-249,"T.NKT","Tnfrsf1a",NA
"Gsto1.T.NKT",2.51276503770311e-252,-0.519164868383526,0.09,0.394,3.077383341675e-248,"T.NKT","Gsto1",NA
"S1pr4.T.NKT",6.02549563982259e-252,0.460874163904257,0.303,0.084,7.37942451009072e-248,"T.NKT","S1pr4","CM"
"Dmxl2.T.NKT",2.52080393778318e-248,-0.496780450727418,0.014,0.271,3.08722858260306e-244,"T.NKT","Dmxl2",NA
"Kctd12.T.NKT",3.8099077768765e-248,-0.546780361862007,0.082,0.383,4.66599405434065e-244,"T.NKT","Kctd12",NA
"Picalm.T.NKT",4.41689388941447e-248,-0.554978055926112,0.165,0.487,5.4093699463659e-244,"T.NKT","Picalm",NA
"Ccl9.T.NKT",1.03635522754921e-247,-1.15330257135681,0.088,0.368,1.26922424717952e-243,"T.NKT","Ccl9","Sec"
"Tuba1c.T.NKT",1.45605191286828e-247,-0.598058733742032,0.11,0.413,1.78322677768978e-243,"T.NKT","Tuba1c",NA
"Atp6v0d2.T.NKT",1.6334793515077e-247,-0.762706498417152,0.024,0.283,2.00052216179148e-243,"T.NKT","Atp6v0d2",NA
"Ehd3.T.NKT",6.44983163762722e-247,0.277234801366549,0.119,0.006,7.89910880660206e-243,"T.NKT","Ehd3",NA
"Ptpre.T.NKT",2.24776972585102e-246,-0.553883000485491,0.106,0.415,2.75284358324974e-242,"T.NKT","Ptpre",NA
"Man2b1.T.NKT",2.89680509879248e-246,-0.59745693868303,0.206,0.52,3.54771720449115e-242,"T.NKT","Man2b1","CM"
"Fuca1.T.NKT",6.27302252849252e-246,-0.511591224762754,0.144,0.464,7.68257069064479e-242,"T.NKT","Fuca1",NA
"Abcg1.T.NKT",1.08735007165972e-245,-0.859796966580666,0.093,0.379,1.33167763276165e-241,"T.NKT","Abcg1",NA
"Shtn1.T.NKT",2.0100276022533e-245,-0.411702024055506,0.007,0.256,2.46168080447962e-241,"T.NKT","Shtn1",NA
"S100a6.T.NKT",2.57819761824417e-245,-0.87756140709356,0.472,0.712,3.15751862306363e-241,"T.NKT","S100a6",NA
"Atp6v0d1.T.NKT",7.00378439476275e-245,-0.511767168497283,0.141,0.456,8.57753474826594e-241,"T.NKT","Atp6v0d1",NA
"Hacd4.T.NKT",2.45035980591296e-244,-0.459321783435168,0.012,0.265,3.0009556543016e-240,"T.NKT","Hacd4",NA
"Eif4ebp1.T.NKT",7.78750846757362e-244,-0.523485432861411,0.078,0.373,9.53736162023741e-240,"T.NKT","Eif4ebp1",NA
"Cebpd.T.NKT",8.82334935728698e-244,-0.653717071745034,0.024,0.284,1.08059559578694e-239,"T.NKT","Cebpd","TF"
"Slamf9.T.NKT",1.54219473008506e-243,-0.453658099703112,0.006,0.252,1.88872588593517e-239,"T.NKT","Slamf9","CM"
"Tmbim1.T.NKT",1.78913469590488e-243,-0.459150573558393,0.027,0.292,2.19115326207471e-239,"T.NKT","Tmbim1",NA
"Cyfip1.T.NKT",4.60342814895078e-243,-0.390623423858659,0.024,0.288,5.63781845402002e-239,"T.NKT","Cyfip1",NA
"Gm20186.T.NKT",1.20702836703709e-242,0.525937212557594,0.349,0.122,1.47824764111032e-238,"T.NKT","Gm20186",NA
"Aldh3b1.T.NKT",4.31589516142877e-242,-0.403112997984237,0.01,0.26,5.28567680420182e-238,"T.NKT","Aldh3b1",NA
"Idh1.T.NKT",6.40177515611648e-242,-0.451789247012589,0.019,0.275,7.84025403369585e-238,"T.NKT","Idh1",NA
"Ogfrl1.T.NKT",1.68214882623282e-241,-0.547288046349137,0.021,0.276,2.06012766748734e-237,"T.NKT","Ogfrl1",NA
"Sh2d1b1.T.NKT",3.13820187256205e-241,-0.432124215209421,0.01,0.258,3.84335583332674e-237,"T.NKT","Sh2d1b1",NA
"Itgb5.T.NKT",4.12714199070063e-241,-0.473540989206076,0.013,0.263,5.05451079601106e-237,"T.NKT","Itgb5","CM"
"Klhdc4.T.NKT",4.62137425025703e-241,-0.660703192328969,0.061,0.335,5.65979704428979e-237,"T.NKT","Klhdc4",NA
"Adgre1.T.NKT",4.81456725384643e-241,-0.446603113589763,0.011,0.259,5.89640051578573e-237,"T.NKT","Adgre1",NA
"Cd33.T.NKT",1.05165841521255e-240,-0.565524523744619,0.025,0.284,1.28796606111081e-236,"T.NKT","Cd33","CM"
"Hmox1.T.NKT",2.89645965337891e-240,-0.736563973575562,0.021,0.277,3.54729413749315e-236,"T.NKT","Hmox1",NA
"Slpi.T.NKT",4.92433473052947e-240,-1.68306340311523,0.211,0.504,6.03083274447945e-236,"T.NKT","Slpi",NA
"Sh2d2a.T.NKT",1.36594796016173e-238,0.389582224700466,0.213,0.042,1.67287646681008e-234,"T.NKT","Sh2d2a",NA
"Gcnt2.T.NKT",1.65362569129255e-238,-0.509430660582291,0.026,0.285,2.02519538412599e-234,"T.NKT","Gcnt2",NA
"Znhit1.T.NKT",3.04510477292965e-238,-0.490381066415107,0.121,0.43,3.72933981540695e-234,"T.NKT","Znhit1",NA
"Snap23.T.NKT",5.769690168056e-238,-0.56544979161181,0.082,0.373,7.06613954881818e-234,"T.NKT","Snap23",NA
"Smco4.T.NKT",6.66729183376792e-238,0.404645559068221,0.164,0.024,8.16543230881558e-234,"T.NKT","Smco4",NA
"Hsp90b1.T.NKT",5.544635203979e-237,-0.694033312570304,0.346,0.611,6.79051473431308e-233,"T.NKT","Hsp90b1","CM"
"Rac2.T.NKT",9.51977178635611e-237,0.36950710942578,0.927,0.792,1.16588645067503e-232,"T.NKT","Rac2",NA
"Rab32.T.NKT",9.95081028781467e-237,-0.423946419894848,0.019,0.271,1.21867573594866e-232,"T.NKT","Rab32",NA
"Trib2.T.NKT",1.01690627626387e-236,0.350618458565968,0.156,0.019,1.24540511654036e-232,"T.NKT","Trib2",NA
"Atf3.T.NKT",1.47285639421338e-236,-0.809432054026702,0.063,0.333,1.80380722599313e-232,"T.NKT","Atf3","TF"
"Sdc3.T.NKT",4.06435050413631e-235,-0.492351855701002,0.022,0.275,4.97761006241574e-231,"T.NKT","Sdc3",NA
"Atp6v1a.T.NKT",4.69520641465926e-235,-0.47609366146392,0.06,0.339,5.7502192960332e-231,"T.NKT","Atp6v1a","CM"
"Ifi206.T.NKT",6.03524371253617e-235,0.469089087204915,0.264,0.069,7.39136297474305e-231,"T.NKT","Ifi206",NA
"Unc119.T.NKT",3.02906208730378e-234,-0.526437649494931,0.103,0.398,3.70969233832094e-230,"T.NKT","Unc119",NA
"Nfe2l2.T.NKT",3.83725562968168e-234,-0.596557259293999,0.135,0.438,4.69948696967116e-230,"T.NKT","Nfe2l2","TF"
"Ccdc88a.T.NKT",2.20524368861395e-233,-0.415576683440513,0.007,0.246,2.70076194544551e-229,"T.NKT","Ccdc88a",NA
"Srpk1.T.NKT",4.29083236907847e-233,0.55965789409864,0.396,0.175,5.2549824024104e-229,"T.NKT","Srpk1",NA
"Msr1.T.NKT",5.64812408922625e-233,-0.541478062333452,0.017,0.263,6.91725757207539e-229,"T.NKT","Msr1","CM"
"Gramd3.T.NKT",7.2919832862281e-232,0.42578538501148,0.221,0.049,8.93049193064355e-228,"T.NKT","Gramd3",NA
"Itgam.T.NKT",1.21855903751724e-231,-0.563575251146537,0.02,0.265,1.49236925324737e-227,"T.NKT","Itgam","CM"
"Gnb2.T.NKT",1.91300175013919e-231,-0.46541072998112,0.518,0.766,2.34285324339546e-227,"T.NKT","Gnb2",NA
"Cd7.T.NKT",5.33592586951267e-231,0.413677656783919,0.231,0.052,6.53490841239216e-227,"T.NKT","Cd7",NA
"Arpc5.T.NKT",1.71133242228351e-230,-0.439623736481932,0.606,0.814,2.09586881757062e-226,"T.NKT","Arpc5",NA
"Bcl2a1d.T.NKT",2.78973953319633e-230,-0.739688764036743,0.133,0.436,3.41659400630555e-226,"T.NKT","Bcl2a1d",NA
"Emb.T.NKT",9.07421869586154e-230,0.561144591267906,0.67,0.448,1.11131956368216e-225,"T.NKT","Emb","CM"
"Cdc42.T.NKT",2.3132701854895e-229,-0.39922304494494,0.729,0.872,2.83306199616899e-225,"T.NKT","Cdc42",NA
"Gimap5.T.NKT",2.73010763001807e-229,0.422073448203235,0.41,0.149,3.34356281448313e-225,"T.NKT","Gimap5",NA
"Hvcn1.T.NKT",6.84342351011117e-228,-0.630790991041376,0.117,0.401,8.38114077283316e-224,"T.NKT","Hvcn1",NA
"Fam78a.T.NKT",8.66077731318759e-228,0.374523467019503,0.179,0.031,1.06068539754608e-223,"T.NKT","Fam78a",NA
"Grina.T.NKT",8.66590847710127e-228,-0.753236699219133,0.136,0.432,1.06131381119059e-223,"T.NKT","Grina",NA
"Dnase2a.T.NKT",1.00646821351193e-226,-0.450224926033335,0.065,0.341,1.23262162108806e-222,"T.NKT","Dnase2a",NA
"Bhlhe40.T.NKT",1.05778808834155e-226,-0.542160533786886,0.122,0.42,1.29547307179189e-222,"T.NKT","Bhlhe40","TF"
"Il18r1.T.NKT",1.84120614151403e-226,0.43283007669402,0.187,0.033,2.25492516151223e-222,"T.NKT","Il18r1","CM"
"Plet1.T.NKT",4.38536235078518e-226,-0.998396335431804,0.024,0.263,5.37075327100661e-222,"T.NKT","Plet1",NA
"Abhd8.T.NKT",6.01143162992694e-226,0.388361203576633,0.195,0.039,7.36220031717152e-222,"T.NKT","Abhd8",NA
"Vat1.T.NKT",6.99866051671088e-226,-0.507293096102144,0.036,0.29,8.57125953481581e-222,"T.NKT","Vat1",NA
"Dapk1.T.NKT",1.2764660825602e-225,-0.415115748911214,0.013,0.25,1.56328801131148e-221,"T.NKT","Dapk1",NA
"Ptp4a1.T.NKT",1.90361657070449e-225,-0.586171511158181,0.195,0.498,2.33135921414178e-221,"T.NKT","Ptp4a1",NA
"Gstm1.T.NKT",2.05902623215346e-225,-0.555791268560877,0.017,0.257,2.52168942651835e-221,"T.NKT","Gstm1",NA
"Tmem256.T.NKT",4.35353382920089e-225,-0.619578906347813,0.248,0.522,5.33177288062233e-221,"T.NKT","Tmem256",NA
"Soat1.T.NKT",1.63850331234907e-224,-0.437402423119828,0.055,0.324,2.0066750066339e-220,"T.NKT","Soat1",NA
"Cxcl16.T.NKT",2.94092980340802e-224,-0.723676818278231,0.033,0.279,3.6017567302338e-220,"T.NKT","Cxcl16",NA
"Cd79a.T.NKT",4.85787314648221e-224,-1.88810905452086,0.028,0.265,5.94943724249677e-220,"T.NKT","Cd79a","CM"
"Nceh1.T.NKT",5.70869081012296e-224,-0.503292603445159,0.044,0.302,6.99143363515759e-220,"T.NKT","Nceh1","CM"
"Laptm4a.T.NKT",1.64025160436806e-223,-0.507158716161326,0.206,0.517,2.00881613986957e-219,"T.NKT","Laptm4a",NA
"Renbp.T.NKT",3.27433306345266e-223,-0.378891434653035,0.015,0.252,4.01007570281047e-219,"T.NKT","Renbp",NA
"F10.T.NKT",9.86005540463666e-223,-0.545224893068327,0.018,0.256,1.20756098540585e-218,"T.NKT","F10",NA
"Itpripl2.T.NKT",1.30371234883047e-222,-0.425600106684922,0.022,0.264,1.59665651361267e-218,"T.NKT","Itpripl2",NA
"Aldoa.T.NKT",3.24414557427469e-222,-0.501380450350477,0.587,0.772,3.97310508481422e-218,"T.NKT","Aldoa",NA
"Pgam1.T.NKT",3.65557096474424e-222,-0.544066029741668,0.178,0.47,4.47697776052227e-218,"T.NKT","Pgam1",NA
"Il18.T.NKT",4.54684602975238e-222,-0.614959903133737,0.014,0.248,5.56852233263774e-218,"T.NKT","Il18",NA
"Etfb.T.NKT",7.73526900737389e-222,-0.590109280941126,0.226,0.517,9.47338395333081e-218,"T.NKT","Etfb",NA
"Igsf6.T.NKT",8.50754366294747e-222,-0.488087660700649,0.011,0.244,1.04191887240118e-217,"T.NKT","Igsf6",NA
"Fkbp2.T.NKT",4.93426369272119e-221,-0.508322046530078,0.125,0.413,6.04299274447565e-217,"T.NKT","Fkbp2",NA
"Furin.T.NKT",5.48954863960984e-221,-0.535900593308744,0.115,0.407,6.72305021893017e-217,"T.NKT","Furin",NA
"Sgk1.T.NKT",2.42124013222998e-220,-0.888760505121951,0.166,0.43,2.96529278994205e-216,"T.NKT","Sgk1",NA
